artifact_type,candidate_canonical_id,candidate_domain,conflict_status,epistemic_class,migration_action,notes,source_blob_sha,source_branch,source_commit,source_filename,source_mode,source_path,source_repo,source_size,target_path,target_repo,validation_status
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","eee8e07f5b05eca4ceb01474e49dff6f5c57efe0","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-54_EVIDENCE_REGISTER.csv","100644","60-dados/90-evidence/OUT-54_EVIDENCE_REGISTER.csv","Sas-Executar/Maestr-Docs","372557","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-54_EVIDENCE_REGISTER.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","01d274ff31acf221433a44b24cdbb457bbecbd1f","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-55_HYPOTHESIS_REGISTER.csv","100644","60-dados/90-evidence/OUT-55_HYPOTHESIS_REGISTER.csv","Sas-Executar/Maestr-Docs","5552","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-55_HYPOTHESIS_REGISTER.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","d75eb2edbf1bbc828139d81d287b447144f3c279","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-56_DECISION_LOG.csv","100644","60-dados/90-evidence/OUT-56_DECISION_LOG.csv","Sas-Executar/Maestr-Docs","17872","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-56_DECISION_LOG.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","70b586e01cb629eac64d67bd2a91ca10698d2554","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-57_RISK_REGISTER.csv","100644","60-dados/90-evidence/OUT-57_RISK_REGISTER.csv","Sas-Executar/Maestr-Docs","111111","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-57_RISK_REGISTER.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","0b9d1d9b7b1c2bcc639bf15a0030bc8e94491885","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-58_GAP_REGISTER.csv","100644","60-dados/90-evidence/OUT-58_GAP_REGISTER.csv","Sas-Executar/Maestr-Docs","24675","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-58_GAP_REGISTER.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"source_artifact","GAP","EVIDENCE","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","a463e18c92e30f01137e4c475d3c8718227705bb","main","48db71b13e8108479bcf1961a812c1785140a44f","OUT-59_SOURCE_REGISTER.csv","100644","60-dados/90-evidence/OUT-59_SOURCE_REGISTER.csv","Sas-Executar/Maestr-Docs","26096","00_input/maestro-migration/01_original/60-dados/90-evidence/OUT-59_SOURCE_REGISTER.csv","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/01-planos-acao/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/01-planos-acao/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D07/D08","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","7dd8c4ee2d07dd162fa81398a79f5d104792857a","main","48db71b13e8108479bcf1961a812c1785140a44f","PLANO_LANCAMENTO_ECOSSISTEMA.md","100644","70-operacao-governanca/01-planos-acao/PLANO_LANCAMENTO_ECOSSISTEMA.md","Sas-Executar/Maestr-Docs","5227","00_input/maestro-migration/01_original/70-operacao-governanca/01-planos-acao/PLANO_LANCAMENTO_ECOSSISTEMA.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/02-workflows/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/02-workflows/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D07/D08","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","6b2d84975bbf9fcde0823e8eb345cf50cdaec6da","main","48db71b13e8108479bcf1961a812c1785140a44f","PMBOK8_FUNDAMENTOS_ORDEM_MENTAL.md","100644","70-operacao-governanca/02-workflows/PMBOK8_FUNDAMENTOS_ORDEM_MENTAL.md","Sas-Executar/Maestr-Docs","10872","00_input/maestro-migration/01_original/70-operacao-governanca/02-workflows/PMBOK8_FUNDAMENTOS_ORDEM_MENTAL.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/03-tasks/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/03-tasks/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/04-bloqueantes/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/04-bloqueantes/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/05-cronogramas/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/05-cronogramas/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/06-decisoes/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/06-decisoes/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/07-riscos/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/07-riscos/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/08-stakeholders/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/08-stakeholders/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/09-evidence/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/09-evidence/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","D07/D08","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","70-operacao-governanca/10-sops/.gitkeep","Sas-Executar/Maestr-Docs","0","70-operacao-governanca/10-sops/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","D07/D08","NON_CANONICAL_SNAPSHOT","CORPUS_DIRECT","COPY","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","272677a80a3172093bb581cae81599c392ca2f46","main","48db71b13e8108479bcf1961a812c1785140a44f","70-operacao-governanca.md","100644","70-operacao-governanca/70-operacao-governanca.md","Sas-Executar/Maestr-Docs","285","00_input/maestro-migration/01_original/70-operacao-governanca/70-operacao-governanca.md","Sas-Executar/Programa-Sas","BLOB_HASH_VERIFIED_IN_REVIEW_TREE"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/01-github/01-repos/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/01-github/01-repos/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/01-github/02-docs/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/01-github/02-docs/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/01-github/03-automation/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/01-github/03-automation/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/02-google-drive/01-maps/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/02-google-drive/01-maps/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/02-google-drive/02-shortcuts/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/02-google-drive/02-shortcuts/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/03-google-docs/01-templates/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/03-google-docs/01-templates/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/03-google-docs/02-shortcuts/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/03-google-docs/02-shortcuts/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/04-obsidian/01-vault-map/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/04-obsidian/01-vault-map/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/04-obsidian/02-templates/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/04-obsidian/02-templates/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","GAP","SOURCE_RETAINED","CORPUS_DIRECT","DO_NOT_MIGRATE","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/04-obsidian/03-panels/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/04-obsidian/03-panels/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/05-gpt/01-prompts/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/05-gpt/01-prompts/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","99497d7bfa72a9d280283dedc8d966ba21b69a8d","main","48db71b13e8108479bcf1961a812c1785140a44f","README.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/README.md","Sas-Executar/Maestr-Docs","56","80-tecnologia-plataformas/05-gpt/02-agents/README.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","3e3b46133d684e884fa2801acaaabfd089067ca4","main","48db71b13e8108479bcf1961a812c1785140a44f","AGENT_MAESTRO.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/AGENT_MAESTRO.md","Sas-Executar/Maestr-Docs","2428","80-tecnologia-plataformas/05-gpt/02-agents/maestro/AGENT_MAESTRO.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","1941a81f7cd7756b86e575ff7ecf0b0a26d0da44","main","48db71b13e8108479bcf1961a812c1785140a44f","PORTABILITY.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/PORTABILITY.md","Sas-Executar/Maestr-Docs","197","80-tecnologia-plataformas/05-gpt/02-agents/maestro/PORTABILITY.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","be40e28597982f3f06afb6fe6296f531448f0b92","main","48db71b13e8108479bcf1961a812c1785140a44f","OUTPUT.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/OUTPUT.md","Sas-Executar/Maestr-Docs","142","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/OUTPUT.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","441b428b041bf0b8be964b69d5559eeb41b362da","main","48db71b13e8108479bcf1961a812c1785140a44f","POLICY.yaml","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/POLICY.yaml","Sas-Executar/Maestr-Docs","406","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/POLICY.yaml","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","680f1e4a810c6dd9a7f62e2c36a8d534dbdda700","main","48db71b13e8108479bcf1961a812c1785140a44f","PROVENANCE.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/PROVENANCE.md","Sas-Executar/Maestr-Docs","225","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/PROVENANCE.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","ff6882864e72379a82a0af654f4ea5c80e23cbc6","main","48db71b13e8108479bcf1961a812c1785140a44f","ROUTING.md","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/ROUTING.md","Sas-Executar/Maestr-Docs","487","80-tecnologia-plataformas/05-gpt/02-agents/maestro/config/ROUTING.md","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f","__init__.py","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/__init__.py","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/__init__.py","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","baaaa2b8eba51b52a246d4aae49445028db059e7","main","48db71b13e8108479bcf1961a812c1785140a44f","maestro.py","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/maestro.py","Sas-Executar/Maestr-Docs","550","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/maestro.py","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","2a4c083227ad5275113ac8a6102fdadc86fa255a","main","48db71b13e8108479bcf1961a812c1785140a44f","registry.py","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/registry.py","Sas-Executar/Maestr-Docs","523","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/registry.py","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","4570d9ccd16e3b18d9bdff6a35284ccfd0d2fb55","main","48db71b13e8108479bcf1961a812c1785140a44f","router.py","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/router.py","Sas-Executar/Maestr-Docs","680","80-tecnologia-plataformas/05-gpt/02-agents/maestro/orchestrator/router.py","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","adeffcf66bffc1154e8193ecf9e4cb3b3846149e","main","48db71b13e8108479bcf1961a812c1785140a44f","maestro.proto","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/proto/maestro.proto","Sas-Executar/Maestr-Docs","863","80-tecnologia-plataformas/05-gpt/02-agents/maestro/proto/maestro.proto","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/inbox/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/inbox/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/outbox/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/outbox/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"empty_placeholder","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391","main","48db71b13e8108479bcf1961a812c1785140a44f",".gitkeep","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/registry/.gitkeep","Sas-Executar/Maestr-Docs","0","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/registry/.gitkeep","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","52785c3cae46b5ccce8ed95049407744757bf2e3","main","48db71b13e8108479bcf1961a812c1785140a44f","skills-index.json","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/registry/skills-index.json","Sas-Executar/Maestr-Docs","31348","80-tecnologia-plataformas/05-gpt/02-agents/maestro/runtime/registry/skills-index.json","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","76b49f2a153510572811ef0a3d4e2b5ad945d8f7","main","48db71b13e8108479bcf1961a812c1785140a44f","bootstrap.sh","100755","80-tecnologia-plataformas/05-gpt/02-agents/maestro/scripts/bootstrap.sh","Sas-Executar/Maestr-Docs","231","80-tecnologia-plataformas/05-gpt/02-agents/maestro/scripts/bootstrap.sh","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
"source_artifact","GAP","MAESTRO","SOURCE_RETAINED","CORPUS_DIRECT","KEEP","Classificação de destino PROPOSED; rótulos e IDs internos não são alterados. Placeholders vazios não são documentos.","00e17638f566fbe29e704eb1998885f57c97cc31","main","48db71b13e8108479bcf1961a812c1785140a44f","gen_registros_auxiliares.py","100644","80-tecnologia-plataformas/05-gpt/02-agents/maestro/scripts/gen_registros_auxiliares.py","Sas-Executar/Maestr-Docs","6590","80-tecnologia-plataformas/05-gpt/02-agents/maestro/scripts/gen_registros_auxiliares.py","Sas-Executar/Maestr-Docs","SOURCE_RETAINED"
